OBJECTID,longitude,latitude
21323,95.26701175561453,5.870137070490221
21322,95.26784249528615,5.866258342716328
21339,95.26916363872304,5.806642909137152
21319,95.26938783941212,5.855273288129376
21318,95.27092475400126,5.852970121184586
21317,95.27316452940255,5.85315075106522
21200,95.27527444560451,5.550595217651385
21316,95.27869836588319,5.8487879162566925
21146,95.28284728775745,5.553707118059733
21196,95.28379725924128,5.557499644041458
21161,95.2854828939675,5.555815568029219
21197,95.28678158279541,5.558810991654388
21315,95.2880869970254,5.8419097178965815
21162,95.2881588125,5.556575725000016
37569,95.28837357227162,5.114217681836453
21198,95.28911909042654,5.560960728000111
21199,95.28978717456462,5.559554783534335
37570,95.2903485066784,5.127795489647742
21112,95.29331644758854,5.565093941795496
21314,95.29562625889672,5.839776220342976
21313,95.2991130079631,5.839216226282138
21147,95.299164005016,5.56416603911775
21148,95.30194385530032,5.567841189672184
21311,95.30281423453329,5.8627213774430755
21195,95.30335805747659,5.563203567967803
21267,95.30355066332815,5.778750557172849
21312,95.30363848259908,5.842307235936255
21191,95.30551819139808,5.575467209964022
21194,95.30570239648466,5.561916467009544
37586,95.30638361926579,5.081408244509931
21310,95.30706594951423,5.869206617014857
21193,95.30904723090991,5.567493786281336
21102,95.31095094854756,5.875409951859893
21309,95.31131392069614,5.868377802205458
21192,95.3115168827664,5.577749329852757
21301,95.31196915073382,5.891204217236891
21356,95.31345731818612,5.589816655301512
21190,95.31352728954093,5.583642219433769
21308,95.31356222419865,5.867422623398908
21307,95.31432362750455,5.868268267035458
37592,95.31449860431584,5.1025683574573755
21189,95.31506844748205,5.583775178057004
21156,95.3152730105,5.582409978999976
21306,95.31532091156666,5.86894844135222
21155,95.31678687417354,5.586558558270016
21305,95.31872936691227,5.873462083720667
21302,95.31945611265144,5.888209311886568
21300,95.31968885467477,5.8989718293528535
21269,95.31972881838813,5.774224940300342
21153,95.3201878953685,5.5924667015156775
21188,95.32132791971561,5.586343368342243
21304,95.32221353315124,5.880739342025824
21270,95.32334826654854,5.774000853989643
21186,95.32345609903362,5.587776354517435
21187,95.32382413482858,5.586370782763587
21303,95.32452463586081,5.885248491592427
21154,95.32463837099999,5.58748393800002
21299,95.32571902650659,5.901000195612901
21268,95.32749529298094,5.772321406561852
21298,95.33078574519027,5.898927885984534
21271,95.33087860685526,5.773458130843711
21152,95.33451524907963,5.597628951465636
21297,95.33647399143993,5.896771986620384
21688,95.33839332211883,5.782441150566199
21296,95.3401096052471,5.8921215590683165
37554,95.34013577885007,5.050200292280251
21272,95.34425590455194,5.79407201688965
21276,95.34449899834347,5.817369267272195
21275,95.34451660387901,5.809061850615375
21273,95.34551066973806,5.796323557590641
21277,95.3455853019732,5.8264289698277105
21274,95.34632064941505,5.805363545206957
21295,95.34651840657381,5.887081652775231
21354,95.3466208009171,5.605759387340938
21278,95.34737147806182,5.826925714064917
21355,95.34828701754985,5.606376678346153
21294,95.34961412154256,5.883460396739462
37539,95.35009260033193,5.013886195849467
21279,95.35172817729516,5.826867556739258
21293,95.3523440291429,5.878060837302998
21292,95.35259821006865,5.870245395107053
21185,95.35426364488866,5.605989267016686
21280,95.35633611513857,5.823807068737124
21291,95.3616262754096,5.857059957464681
37598,95.36362946614659,4.876501165424071
21149,95.36769165913867,5.60888137157565
21134,95.36962243284185,5.812771793066605
21290,95.37191139621996,5.8486172580412426
21287,95.37277885780114,5.843709039443172
21288,95.37295911782172,5.846895336970232
21289,95.37358680985328,5.847661336892581
21286,95.37409478271883,5.840606850407486
21285,95.37445091280323,5.8367102864677145
37582,95.37616457437166,4.921111642533773
21283,95.37616637545686,5.832672655441609
21163,95.3763073115,5.611193569999983
21284,95.37642127658586,5.830652447867985
21282,95.3769396869082,5.824439290352334
21281,95.37713628749451,5.828167018455328
37581,95.37724709690943,4.920985290220448
37599,95.3773268936449,4.869670884370354
21151,95.38165299945796,5.615907618535645
21150,95.38598057566126,5.619741397451076
21108,95.3875016616322,5.6865031912885105
37579,95.39270674576193,4.915610082468172
23090,95.39433561222731,2.974705991021742
37568,95.39723561366563,4.898250984370109
21133,95.40091319881867,5.63443987966322
22425,95.40385237973,3.013945613564729
21184,95.41729803777709,5.649758574204971
21183,95.42650684210676,5.653677918116988
37580,95.427439868396,4.808984384155373
37540,95.43753134664472,4.807674152536468
21182,95.43833532559721,5.656261990786067
37573,95.44792019665658,4.787678714091619
37541,95.44809620206989,4.772873416899132
21181,95.45267140245326,5.651529600230124
37588,95.45392345985981,4.784431869325158
21180,95.4640703558155,5.64497280556532
37589,95.4685797151596,4.772799247141974
37564,95.48140146782673,4.721376600062821
37565,95.48452063784147,4.723289943590881
37590,95.4849132885,4.758839936000015
21687,95.48739398718824,5.616748385384758
37566,95.48791942126488,4.723012974881086
37567,95.4959215413665,4.737273212228634
37594,95.50219506766626,4.720881729774738
37562,95.50289016103254,4.723183440545849
37563,95.50369601247397,4.721116493619854
37560,95.50622618298543,4.687887130402428
37559,95.50660602126251,4.686928325866175
37561,95.50767761455225,4.705164177477779
37558,95.50865992739584,4.686906119758742
37557,95.50994386151689,4.687600220653848
37556,95.51020786957088,4.685417434181482
21105,95.51386632170528,5.59615862993033
21107,95.51684956366788,5.595062126800072
37550,95.51968772484992,4.637896217483586
21106,95.52008129499997,5.594635507499987
37542,95.52009286134998,4.68594735263275
37549,95.52058039893019,4.635838628237025
37548,95.5215361576678,4.635329263063684
37587,95.52276954891752,4.698184296963077
37543,95.53226083494499,4.670282284566445
21424,95.53231300733829,5.6173514983451645
21104,95.53646092510502,5.608650260129445
37547,95.53968005194413,4.653890342497888
37545,95.55715268667363,4.645210270636658
37544,95.56170251515529,4.652680237443312
37585,95.56192631805119,4.667165121882456
37553,95.56425984089033,4.642407052657627
21178,95.56434751947583,5.615509829558397
37578,95.56815184784192,4.610924710428063
37572,95.57161761899667,4.619479018487519
37555,95.5722387178754,4.651072568397552
37552,95.57299006933548,4.617977562017388
21179,95.57321517142236,5.617465369690055
37577,95.57397453051726,4.61529942846553
37546,95.57556933897406,4.617041195910706
37575,95.58191357195801,4.612290017445961
37574,95.58231707561718,4.610880064898316
37571,95.58259787906003,4.646894197212641
37576,95.58262467579341,4.614114039121995
37551,95.58514162422,4.611446387541742
21103,95.59421734075381,5.622886348908498
21177,95.61622266930935,5.6228132904036245
37584,95.61658821421317,4.609738412576309
21176,95.62513784842254,5.617372079816955
21138,95.63012107096603,5.6157221339694186
21109,95.67006510304819,5.594158545003507
37583,95.71179311233423,4.533048244319509
21137,95.715390248012,5.578586102361673
21175,95.71629760773241,5.578513114855613
22601,95.71747210209796,2.705163593494073
21174,95.71831302320393,5.578166565156692
22662,95.7190811260373,2.70501442685615
21135,95.72320279694081,5.577012052084046
21173,95.7289602439067,5.575871119708419
37591,95.73100629146573,4.515008657521052
21172,95.73224785557017,5.5742191802439
22349,95.73250676014206,2.7107686663698276
21171,95.73770357812023,5.57269366198411
21170,95.74593537619273,5.568892455532105
38885,95.75019468000002,5.565923480000009
38884,95.75369607616402,5.564403390975242
22801,95.75639664008851,2.9037868334214507
22420,95.75981579178898,2.9272829927326365
22306,95.76144427137204,2.892520101698496
38880,95.7633726737552,5.560711225153663
22592,95.7673619182216,2.8317387564230594
22669,95.7680952269493,2.832003940771909
37595,95.7749199012616,4.4707779816116
38879,95.77923734993297,5.551569840348487
22493,95.7848929436916,2.8292133132318042
22480,95.78585931292582,2.837890376880554
22832,95.78830371107432,2.8352496502966305
22393,95.78898380426455,2.830228006114509
38881,95.790242081541,5.546416290060474
38847,95.79055601849998,5.5462743880000005
38882,95.79076350449998,5.546186188999997
38863,95.79503228007762,5.544443404468344
38864,95.7994548815,5.542652441499996
37597,95.7996571265,4.440237457000023
22685,95.80278390585028,2.9130520707961134
37538,95.80547409844169,4.433639965903045
22639,95.80679091866274,2.9128060625630368
22821,95.80825452649256,2.9111370718674814
37596,95.8098156915,4.4287804585
38846,95.8167843667501,5.537233403874016
22389,95.82313425901266,2.901856765658291
22576,95.82663997514861,2.903512019785929
22577,95.83453813355713,2.8949017567319886
22443,95.83549956547976,2.8980428301753567
22595,95.83725308303833,2.8979310517500623
38878,95.83749458177775,5.529092866239299
37593,95.84516390900366,4.398917212285572
38877,95.84855288749846,5.522539983128037
22430,95.84891402695418,2.655169750519037
38867,95.85577338450003,5.518679829000007
22439,95.86826309920158,2.6095848818941074
38862,95.8714012362398,5.512317301726057
22675,95.87469081855025,2.850676089235992
22608,95.87495347001558,2.86309573725231
22324,95.88348235092676,2.8672274109266516
38861,95.88446437599998,5.505495065499986
22636,95.88468139991322,2.8695173611704354
22879,95.88586488671972,2.836446439659017
38876,95.88634910479301,5.504398655565141
22800,95.887208781598,2.835507663474997
22384,95.88767663690557,2.8477788453010855
38860,95.8902795221683,5.49569881919366
38872,95.8919848624249,5.468676376886653
38873,95.89227676065045,5.47637603265877
38875,95.89289942813178,5.486674728850701
38874,95.89310426701117,5.480860968463724
22880,95.89601266968651,2.8319499898783933
22600,95.90196336101764,2.8290254254229312
38871,95.90205446599155,5.445252823614552
22328,95.90229920208628,2.829674038491601
22742,95.90237219691923,2.8293314994720955
22647,95.91007859330861,2.837929425130972
38850,95.91533472350002,5.4279041039999925
38870,95.91638360716951,5.426722532016419
21084,95.92273923884879,4.318703333504954
38840,95.92492337637864,5.418228729526189
22663,95.92789759922763,2.821111002662255
22883,95.9299898001845,2.863089756001481
38854,95.932633724,5.4104686000000015
38848,95.93332548404322,5.408210243282414
38853,95.93460895749999,5.405937752
23091,95.94001272404384,2.533355767400163
22296,95.9430203539629,2.853261148949228
38849,95.94453252161965,5.402207615710793
38859,95.956200236,5.393229543000018
38869,95.95825755904949,5.392521201041136
22825,95.96426350216429,2.8444861504189993
22418,95.96469512261743,2.826277602416476
38858,95.96536995144278,5.3895554939317165
21694,95.96668614971652,4.272160340508039
38857,95.969421383,5.388327388500017
38868,95.97173561744282,5.382718398966817
21088,95.98238948928861,4.251789684893603
38856,95.98585591460927,5.370151213474248
38852,95.9941017285,5.363515119999988
38841,96.00448248649195,5.3563878123340825
22544,96.01228485650675,2.782792660043042
38842,96.01492537749999,5.350737608999992
38865,96.01750745569743,5.347078274667255
38866,96.02276726950001,5.3431626164999955
21077,96.0227913176876,4.209940984728657
38843,96.03643062574552,5.334011389522385
21693,96.044770604,4.2107312875000105
38883,96.0490474755,5.326784130499988
38845,96.0490925215,5.326508341499988
22598,96.06268367543612,2.757278263227285
38844,96.06344070209575,5.308743970811951
22335,96.06588518557368,2.5491663999080214
38855,96.0788976115,5.292346695499987
22540,96.0851889964528,2.7466472292523134
22478,96.08841022284176,2.747117918784689
38851,96.09280900646964,5.289369499705553
21089,96.09301039241204,4.169178217556872
22738,96.1000801824916,2.749856178938545
22449,96.10045013608442,2.750947448466621
22471,96.10098349278358,2.6502933215328217
22519,96.10155639046782,2.749236298501635
22633,96.10227720635395,2.7477716337566407
22680,96.10387281144395,2.750046711821733
22318,96.10389861868629,2.742681056497315
21139,96.10460215680962,5.284672250387612
22376,96.104990362905,2.7423087657812713
21141,96.1052361545,5.284341062999999
40782,96.10586564528623,5.284528249982036
22575,96.1078543730753,2.673616468360513
22586,96.11094412598626,2.7406815182170634
22747,96.11199958885213,2.7413541358111115
22475,96.11258569361962,2.7425476030437035
22458,96.11262267795524,2.73865269632518
22733,96.11300691329303,2.7414503680956455
22735,96.11319171942775,2.73752392608039
22702,96.11407814324477,2.739063180024814
22867,96.11432091428534,2.7435287062126017
22803,96.11454271543722,2.741005225674006
22527,96.11557470635371,2.7367668282519064
22499,96.11564661939764,2.741362626977197
22682,96.11636873443948,2.6471569382691964
22796,96.11663319996829,2.743081494297642
22358,96.11669076365483,2.6418980213395558
22722,96.1170137562354,2.7240521784068106
22447,96.11768175383531,2.651759814526125
22405,96.11878945363686,2.7326913636995434
22311,96.11903642978646,2.7343771423317906
22490,96.11966366103864,2.654449824818846
22522,96.1199148000489,2.6902790296258527
22561,96.12005209947328,2.734356421802298
22887,96.1204943401021,2.734939000135376
22848,96.12088271175118,2.6409153631943187
22510,96.12113306495401,2.739710755858632
22572,96.12199973657219,2.7328307404739816
22815,96.12275706308824,2.6548520191103067
22656,96.12401957662331,2.657946236344763
40781,96.12460181486483,5.280809758751687
22528,96.12501935024756,2.7341181043953324
22771,96.12504686933191,2.735247106823199
22849,96.12512311843057,2.653496366159703
22465,96.12541675511703,2.7331313555412473
22780,96.12549956629259,2.7350167793940106
22360,96.12609702239995,2.7349126233083028
22615,96.12626280317693,2.732671553653098
22375,96.13001379974816,2.650309868062082
22485,96.13102847398564,2.6549642924189802
22506,96.13146123776437,2.7243790077113537
22410,96.13287589888611,2.6707251254760314
22799,96.13532280721385,2.5227472526960906
22294,96.13594251062553,2.722912707184033
21078,96.13628883382373,4.136251150385161
21140,96.14279004010513,5.276510586534928
22301,96.14322608730286,2.713510074619335
22789,96.14538087292581,2.6751599741733103
22539,96.14599126571922,2.7106709839238516
22658,96.14608843480698,2.7088694206688246
22571,96.14610606292646,2.709447478349318
22552,96.14617954690898,2.7101701892365995
22340,96.15295050080765,2.6489911885106117
22399,96.15749005919385,2.666642401159336
40778,96.16355865741471,5.268234551312674
22497,96.17017494558227,2.6332613400259346
22778,96.17054833743471,2.6644637741787163
40779,96.1865628918049,5.260499426630262
40780,96.1872569155,5.259479450000015
22604,96.19773613836945,2.354605895127624
21081,96.19846167291783,4.095658920859811
22705,96.20390544304843,2.3607189989926
21110,96.21392549994054,5.259868196408624
22548,96.21488217591522,2.6525657388711483
22809,96.23046390580416,2.620686788023856
22350,96.2305673205523,2.4143322881040596
21144,96.23974298250002,5.262045764999982
22477,96.24244594019078,2.3577109981959015
21142,96.25060278973717,5.263059988997818
21143,96.26064572754241,5.261870955102586
21169,96.26094980598342,5.264221555020648
21168,96.26214632392205,5.263416304698856
21164,96.26474447853455,5.259686507077168
22351,96.26910939723754,2.4304154167001517
21167,96.27033491304995,5.256813646847391
21166,96.27308164049136,5.255420497317583
21165,96.27683579095236,5.253414213281244
21111,96.29308632379222,5.2452271807991835
22837,96.30503070815246,2.62952091786526
21158,96.30610857141423,5.238146753883517
22691,96.31025982051905,2.567589958520247
22655,96.31141950273161,2.563478191520364
21080,96.31714676105881,3.9487662297003667
21157,96.31934765847156,5.233393624546759
22772,96.32626888859896,2.63857220710364
22842,96.32814228940993,2.5634373139654127
21160,96.33233630117995,5.228857005744527
22773,96.33275787745265,2.384485236971961
21159,96.3328748344168,5.228824287548265
21409,96.34026607427839,5.22720582564917
22666,96.3435558778302,2.5537054644743913
22464,96.3448464256086,2.5347499823054678
21410,96.347185825,5.225143502499975
22299,96.34757525797905,2.526701798478083
22336,96.34789785363438,2.532157941977444
22839,96.34907223350305,2.542012652961417
22295,96.35569202176576,2.5255551003388046
22408,96.35700301872,2.5224989608503283
22431,96.35763586319153,2.5388573703565234
21368,96.35954167594676,5.220648621719526
22852,96.35991318398341,2.551943430925053
22492,96.36021100688133,2.568682411966221
22730,96.36435249112033,2.5700340541368427
22496,96.36790364435099,2.5364532132797613
22570,96.36935654399274,2.5000618312601945
21411,96.36973270056636,5.217311201647317
22828,96.3707308072432,2.5071868437820037
22674,96.37136454710286,2.5015621143910005
22366,96.37221252557194,2.499742665134593
22690,96.3738502093315,2.499180918886473
22678,96.37422888167872,2.652824099383286
22511,96.37462382967477,2.4993387632214716
22689,96.37636256527409,2.499737301070303
21369,96.37679853699122,5.214921428084373
22731,96.37730868136643,2.4909956747535857
22723,96.3774652287433,2.490002910152363
22565,96.37753312240392,2.499255183757091
22345,96.37785422604311,2.51837615050493
22628,96.38032335900877,2.5025691972048865
22822,96.3820078577894,2.485407853474001
22479,96.38425554090661,2.504795287853633
22703,96.38513819089164,2.5362828243136915
21412,96.38577979800938,5.211215936620714
22381,96.38661555768653,2.4828687931441644
21692,96.386724956,3.848912565000006
22371,96.38687049444103,2.5335029646434886
22437,96.3885210542648,2.502190244488495
22563,96.39033889145755,2.5222743820581024
22460,96.3919133091023,2.471928806740386
22704,96.39219875504178,2.4711627458496195
22326,96.39237958957149,2.522048241625524
22667,96.39383954940247,2.503578819028242
22573,96.39584624592474,2.5063483305998373
22610,96.39608636262871,2.492986511304215
22444,96.3969923668143,2.4903376432741107
22403,96.3988796687654,2.488461154951947
21370,96.40125517056445,5.211133395178027
22354,96.40179005197501,2.497184374600697
22724,96.40548214573474,2.5360945591710258
22309,96.407497477345,2.4385655769647925
22672,96.41504613029156,2.5052274965694665
21413,96.41629911151932,5.214508848399147
22378,96.42305084502422,2.484094272619153
22638,96.42711609155552,2.480184285879958
22426,96.44448691406076,2.520258862913041
21371,96.4562430806455,5.223892161885813
22396,96.48044232295968,2.4359979383418713
22466,96.48290340707983,2.4267727587343986
22352,96.4844865984579,2.435440807161865
22719,96.48452314262289,2.4377198260781285
22329,96.48488368551288,2.4222410456669827
22732,96.48539977955492,2.43606448597085
22337,96.4863846711608,2.435577633441677
22503,96.4865135194462,2.433628447837074
22718,96.48654005588295,2.4365631805125467
22622,96.48685536664996,2.4370638400751874
22871,96.48697676964512,2.4376729537438493
22291,96.48757450794449,2.421192609278309
22781,96.48772232384111,2.43428467837078
22613,96.48786416364138,2.4360907105291387
21414,96.4880976315,5.208198920499996
22450,96.48924506605472,2.4395807683343382
22334,96.48934215590661,2.4384475515623016
22777,96.48937969480258,2.420451538794
22882,96.48983263321404,2.4409800057330098
22342,96.48998457489945,2.4397928629872254
22627,96.49085299717234,2.4405499686114784
22693,96.49086981066338,2.4204900622929864
22387,96.49132842104363,2.421453822994712
21372,96.49289982838235,5.205639708711561
21415,96.49646931754287,5.204206321117987
22661,96.49793169138509,2.4245999890420395
22711,96.50098341057159,2.415860001320331
22409,96.50344762377799,2.4118049965067376
22532,96.50373521410494,2.412875823727742
21373,96.51051687851333,5.20078271545122
21083,96.51123712882764,3.7668546232174958
22829,96.52180667796641,2.4248761871956903
21386,96.52395209106817,5.1992391562501235
22611,96.52457738056069,2.42674197564823
21374,96.53851841307747,5.199680271376166
21416,96.555675944,5.202088438000004
21387,96.56996303587418,5.207072620276762
21388,96.58060910198847,5.211322294545999
21389,96.59025459196175,5.210517075483692
21390,96.60305522599998,5.209910704500004
21375,96.62838311393564,5.212605756278742
22388,96.63628374716524,2.1699054540962845
22770,96.64800049970292,2.0931518422452666
21391,96.65088176198962,5.217505901866753
21376,96.67014867796429,5.22407723320913
21423,96.69144378847801,5.232789313041534
21417,96.69379673066128,5.233866853082115
21418,96.69602906,5.234587268500007
21358,96.71549971458022,5.2431524637918985
21395,96.73250133399132,5.249285257140675
21377,96.7597467203299,5.254138447846928
21419,96.786131517,5.260206254999986
21079,96.80471149512039,3.7051104683121228
21378,96.82471080958344,5.271800512592216
21090,96.82539686814182,3.697954271144309
21397,96.85870125499999,5.272318494499984
21379,96.8694290867863,5.262189606112804
21398,96.87836109599999,5.250175280999997
21380,96.88220766162654,5.248943436084428
21420,96.88548179395265,5.24866641095237
21381,96.89450829378876,5.248439209205186
21691,96.90321302240919,3.6025727838377537
21400,96.90556299545268,5.250200340548483
21357,96.93564661538976,5.256128558034297
21421,96.97835696392531,5.262107155186831
21086,97.0005387123725,3.527546201889186
21382,97.0013178479724,5.258436190932258
21402,97.02203184750002,5.253343566000012
21798,97.0355232686261,5.245083082021731
21799,97.04588361100002,5.241614352499994
21091,97.05322399394342,3.44479457344674
21789,97.05404457438678,5.238377985985747
21791,97.06155606000002,5.235789589999996
21082,97.07235378398417,3.4156076954486827
41983,97.075659987049,1.427468714949826
41982,97.0796348102341,1.4281231627850022
21800,97.08250646238653,5.230277482568398
41984,97.08383629094128,1.428076212045286
22404,97.08773983539942,2.106393534954708
23089,97.09223231962649,1.2094092684770386
21802,97.09607354093909,5.2196532998268985
21803,97.09791140088248,5.2175425530762345
21801,97.1004509393125,5.222318669664776
21804,97.1047684412404,5.2126001111370694
22542,97.10541955243755,1.3566834273292603
21788,97.10887370753815,5.216331616265249
21805,97.11331004843764,5.218167706007522
22303,97.11436365773366,2.0637728332231084
21792,97.11635933179984,5.215849711615875
21092,97.12830011912573,3.3177191887859263
22720,97.13794791405108,1.4032186481628628
21793,97.14194005509873,5.164106845888374
21794,97.14205995873452,5.159307212237975
21787,97.14276762948973,5.186379196842763
21795,97.14334531700001,5.155398130500004
21796,97.14580402434927,5.154849443727136
21797,97.147914671,5.151910178500003
22513,97.1557524073642,2.2165939067852323
22368,97.17083401273733,1.4284588571321855
21790,97.17405030985863,5.144577932482076
22605,97.17419971154594,1.4182387520424744
22338,97.1853878332114,2.2557788973338226
22534,97.20153596516799,1.4629755428401314
21806,97.20194962900051,5.141862710002606
22505,97.20731453825206,2.215888213592112
22476,97.20740785497209,2.2571040007711436
22446,97.20905871749675,2.2420367002231076
22482,97.20939294628513,2.2138823861045744
22792,97.20979255673049,1.4647825764289855
22529,97.21093490382141,2.2423759406836616
22302,97.21158867080912,2.20992209844244
22487,97.2176489645647,1.4231211886854152
22468,97.21929261808201,2.2334641467519742
21366,97.21947610255808,5.149362697876515
22872,97.22429231382476,2.3209909214474655
22819,97.22537088130859,1.4159738032401352
41985,97.22540031333891,1.2689860816945813
22392,97.22586788881281,2.224575831166543
21392,97.22722642400001,5.151004671500004
22826,97.22913178336881,1.4409573770545132
22788,97.23113875658925,2.278223380705055
22459,97.23191013709094,2.3028817445809273
22323,97.23192734937805,1.4160738309735317
22315,97.23667233355917,1.2526647892942866
22657,97.24252072695852,1.4288694009652292
22320,97.24365369010381,2.267300474423197
22856,97.24407366208396,1.459530096545787
22885,97.2442362133162,2.266714641881521
22889,97.24524688671539,2.3029458057381
22625,97.24670432406202,2.257408009664874
21365,97.24988897807482,5.159108448841061
